reviews,negative,neutral,positive
pelaku nya diserahkan polisi kubur hiduphidup,True,False,False
terhormat bank bca menambah personil pelayanan pelanggan representatif officer deh dijuluki bank besar pelayanan payah,True,False,False
kali minggu pagi memesan hot cappuciono latte chocolate mantap banget menu makanan nya lengkap baik makanan barat makanan indonesia pelayanan nya cepat ramah nya strategis mencicipi makanan minggu pagi rombongan pulang gowes mampir,False,False,True
memesan makanan jenis burger lumayan baik french fries side dish nya enak pas banget asin nya cake diletakkan sejenis conveyor belt makanan bergerak ala jepang kue kurang segar sehinga tidak mencoba nya baik,True,False,False
kali masuk warung suluh nuansa kampung zaman hiasan bernuansa kayu dilengkapi ornamenornamen zaman kali acara reuni sd nya enak ngobrol segi makanan sih pelayanan lumayan cepat ramah,False,False,True
nya bagus keluarga pilihan permainan makanan lumayan enak bajigur nya,False,False,True
tertarik rekomendasi temanteman hasil searching internet mengesankan seakanakan sate kambing hadori legenda kuliner pantang dilewatkan sekeluarga bersusah payah jakarta nya terbiasa tersembunyi keajaiban kuliner indonesia sekeluarga memesan lanjutan,False,False,True
kafe kurang familiar kalangan orang layak dicoba aneka kuliner ditawarkan kafe,False,False,True
kali bandung menyempatkan makan rm serangkai babi panggang masakan batak karo nya tidak berubah zaman kuliah,False,False,True
bakmi rica kejaksaan menyajikan mi rica nikmat pedas daya tarik utama nya tambahan daging rica mie nya cukup melimpah aroma pedas gurih tidak menyukai makanan pedas tersedia bakmi yamien asin manis bakmi kuah pilihan tambahan bakso pangsit babat,False,False,True
menu nya tidak ayam bebek goreng bakar sambal nya beraneka ragam suka sambal bawang nya cocok menu ayam bebek goreng nya nasi nya pilih hainan pedas nasi merah nasi putih nasi merah nya enak pulen tidak keras,False,False,True
heran indihome bayar mahal,True,False,False
sate legendaris enak bandung lokasi nya sayap dago kota dicoba one of the terbaik sate in bandung,False,False,True
merasakan manfaat berprasangka baik pemilik pengatur semesta terima kasih kebaikankebaikan,False,False,True
terbaik santai makan menikmati keindahan alam semulajadi persekitaran bersih sejuk beristirahat menikmati keindahan alam,False,False,True
kumuh sayang letak strategis baik minum bottle langsung bersih tidak nya gelas baik bottle langsung,False,False,True
pesan schaschlik daging nya tebal juicy disiram saus pekat gurih penutup direkomendasikan apple crumble disajikan hangat tambahan es krim vanila buah peach sayang mushroom cream soup aroma jamur nya kurang dominan,False,False,True
kiosk braga cocok lapar bingung makan penyewa menyediakan makanan khas sudut kota bandung berkumpul menyediakan makanan makanan andalan nya,False,False,True
sate maualana salah legenda sate bandung gedung sate sate nya sih porsi sate nya gedegede sate kecilkecil,False,False,True
nya enak nyaman bikin betah cocok bersantai sore menikmati hidangan jepang lumayan enak harga terjangkau hot plate sushi nya enak naruto okonomiyaki nya enak,False,False,True
rumah makan puri bambu bandung utara pesan sate babi kuah bakut nya enak palayanan baik,False,False,True
mi rica terletak tak jauh jalan braga diminati nya kecil lokasi nya tersembunyi dipenuhi orang jamjam makan mie nya enak lembut pilihan toping mantap ramai pelayanan cenderung cepat tidak menunggu lama harga masuk akal porsi disajikan sesuai,False,False,True
pilihan makanan nya bersih disayangkan pelayanan nya kurang baik pesan gejrot lama pelayan nya lupa,True,False,False
makana nya enak sih nya asik nyaman bersih pas berkumpul pelayan nya ramah,False,False,True
minggu bukalapak buka curhat cfd renon belum minggu buka,False,True,False
tumben rada waras binatang barusan minum obat ya,True,False,False
suka banget ayam ma keke pedas manis enak banget makanan sunda pricey ya sebanding fasilitas luas area musholla nya bersih parkiran luas,False,False,True
sependapat acara dilenyapkan acara tidak berguna pesbuker orangorang acara nya bertingkah orang tidak sekolah,True,False,False
bebek nya enak daging nya empuk sambal nya mantap harga nya pas kantong direkomendasikan pokok nya deh,False,False,True
suasana zaman interior hommy sisi makanan menginap belgareti guesthouse jalan boscha v alternatif makanan,False,False,True
bawaan xiaomi susah diuninstal,True,False,False
gaduh menyesal banget dilahirkan wanita pecundang pembantu,True,False,False
lomie lama bandung kecil makan lomie enak sayang nya ukuran lomie mahal,False,False,True
sekeluarga kali masuk sarapan pagi nasi kuning nya lumayan enak rempeyek udang nya top gurih renyah menu masakan padang,False,False,True
dijaga ya makan nya onn emangagi musim nya iyasi jenuh bikin sakit,True,False,False
makan beranda cottage menjadikan makan pasangan istimewa menu sunda indonesia internasional dipilih daftar menu tersedia jam malam last order,False,False,True
nya rumah makan murah enak suka lotek nya sayuran segar bumbu kacang nya sedap dijamin tidak rugi,False,False,True
makanan bagus baik makanan barat continental nya sesuailah harga relatif mahal dibanding restorant sejenis pusat kota bandung,False,False,True
kemarin jalanjalan bandung sekeluarga cari restoran makan malam pilihan jatuh restoran simpang raya pasteur ayam gulai ayam pop nya enak jakarta tol pasteur bandung restoran pilihan memerangi lapar perjalanan,False,False,True
penerima minimal memesan barang nya,False,True,False
salah cabang kfc cukup enak lokasi nya strategis makanan nya enak standar kfckfc indonesia mbamba melayani nya cukup baik ramah,False,False,True
mohon bantu viralkan man teman biar si bangsat mata sipit cepat terciduk,True,False,False
penasaran ulasan trip advisor pelayanan nya baik ramah cepat tanggap disayangkan makanan nya lama jam makanan order minuman nya makanan duluan nya minuman nya,True,False,False
pecinta daging ayam empuk cocok makan kurang suka ayam dipresto tulang nya empuk bumbu cukup enak meresap daging nya,False,False,True
resto suasana nya cukup nyaman layanan nya baik tersedia menu masakan seafood berbahan dasar kepiting udang kerang bawal kerapu udang goreng mentega enak mantap udang asam manis manis segar kepiting saus singapore mantap ratarata masakan nya enak mantap,False,False,True
tidak biadab,False,False,True
restoran wajib didatangi bandung makan disediakan makanan indonesia enak susana nya nyaman duduk favorit tepi kolam ikan,False,False,True
makanan nya enak banget cita international suasana nyaman santai romantis pelayanan memuaskan pelayan nya ramahramah,False,False,True
nya sih bagus karyawa nya ramah ramah pemandangan nya bagus makanan nya mahal mahal banget dompet tebal,True,False,False
mengunjungi the valley makan malam pemandangan nya indah malam menikmati indah nya kota bandung gemerlap lampulampu menyala,False,False,True
oh maaf tidak tertarik power balance,True,False,False
desain interior oke cukup creepy bagus dah makanan cukup mahal baik memesan chocolate mousse apple crumble apple crumble nya menonjol out cukup baik dicoba,False,False,True
pas candle light makan malam suasana nya nyaman pemandangan nya bagus rekomendasi banget deh,False,False,True
makanan enak mi tektek nya suasana dingin berenang bikin makan bersemangat saus campuran enak dimakan kentang sosis,False,False,True
michelle langsung tidak suka kehadiran murid kinanti,True,False,False
marah banget indosat down batam provider tidak,True,False,False
restoran pemandangan indah pelayanan ramah makanan enak makan makan,False,False,True
langsung order bodi nya level ekstra pedas minum nya susu kedelai dingin ketagihan porsi nya kerasa mokkan harga kali ya dibikin nya gede rampung orang pribadi sih suka konsep warung,False,False,True
sih sore sore enak dudukduduk teras nya d suka angin sepoisepoi plus dedaunan hijau hijau adem,False,False,True
harga nya baik mengikuti style kafe nya ya dibangun bagus instagrammable sayang nya saking ramai nya pelayanan nya tidak memuaskan tidak cekatan makanan disajikan tidak istimewa tidak truly not rekomendasi untung pemandangan nya bagus,True,False,False
oreo dukung gay tidak sudi beli oreo,True,False,False
tjendana bistro makan terkenal pilihan menu makanan porsi makanan nya besar suka nya sotong jumbo enak banget nasi goreng kambing,False,False,True
aduh gue jatuh cinta banget produk mickey dd,False,False,True
restoran steak rumah menyediakan menu steak ayam kambing sapi harga murah minuman air putih gratis,False,False,True
sih isi nya nya narapidana,True,False,False
lokasi makanan pasar cukup strategis standstand makanan makanan street harga ditawarkan cukup mahal hargaharga foodstreet berbeda,False,False,True
sungguh pengalaman unik makan sawah padi menguning pilihan menu variatif penyajian menarik menggugah selera,False,False,True
kunjungan mengecewakan kunjungan plus makanan enak paket nasi liwet penyajian lumayan cepat minus meja duduk kotor berdebu cuci tangan ember kran air tidak mengalir taman tidak terawat kolam ikan kotor tidak ikan,True,False,False
tertarik orangorang membawa makan nya logam makanan beragam nya pesan ditawarkan menu set berdua menu double setuju memesan murah memesan menu terpisah menu double lauk sayur nasi lauk sayur pilih prasmanan,False,False,True
masuk membaca menu nya tidak harga samping tidak curiga biar efisien harga ganti tidak print tidak memesan minum memesan mangkok mi mangkok bihun ditambah bakso kuah campur bayar kaget harga nya mending enak tidak protes banget,True,False,False
senang berbelanja matahari mal,False,False,True
nya nyaman pelayan nya ramahramah menu nya enakenak senang makan sushi benarbenar enak sushi steak nya mantap larva cabe nya enak banget meleleh lidah cocok banget kumpul keluarga kumpul teman tidak bosanbosan deh,False,False,True
pelayanan ramah suasana nya enak rumah siang enak kosong makanan nya enak mencoba chicken cordon bleu mantap baik enak,False,False,True
direkomendasikan waffle kemarin coba cheese cake tiramisu and rum raisin cake tidak sesuai tampilan nya tampilan nya menggoda lokasi cukup strategis daerah sumatera makan,False,False,True
kalangan pecinta makan pedas nasi goreng mafia cocok makan terkenal nasi goreng level nya anak muda makan cocok keluarga menjual macammacam sambal bandung mampirlah nasi goreng mafia jalan dipatiukur,False,False,True
indosat jaringan nya buluk banget senin marah,True,False,False
plaza hotel semarang mahal fasilitas nya tidak mengecewakan eh,False,False,True
penggemar mi nyemek mencoba mi pa karso cabang nya mantap harga terjangkau menjadikan mie penuh malam musim hujan,False,False,True
kombinasi aneh makan makanan khas bali bandung lokasi restoran strategis dijangkau mudah berbelanja cihampelas menu utama andalan ayam betutu dipilih variasi tidak pedas pedas ayam bebek betutu variasi,False,False,True
makan menyediakan menu olahan daging kambing iga bakar hotplate gulai kari roti cane nasi goreng penggemar daging kambing resto memenuhi selera,False,False,True
ketahuan orangorang gerindra munafik licik lihat fadli zon m taupig si syarif sarap,True,False,False
kurakura pinter mengeluh hobi membicarakan orang dibelakang bermalas malasan tampil oke keuangan tidak mendukung jago merayu orang jago morotin duit orang sifat nya orang sunda banget,True,False,False
de keren janji kampanye belum terealisasi berlawanan janji de tidak dipercaya,True,False,False
ramayana membuka cabang nya bandung,False,True,False
yoshinoya beli rice bowl nya daging sapi nya enak banget tidak mengalahkan perpaduan nasi daging nya tidak seimbang sih kurang daging nya harga ribu minuman nya lupa beli ocha free refill yoshinoya pelayanan nya ramah bagus baik cukup puas,False,False,True
orang indonesia mayoritas orang bodoh acara tidak bermutu ditonton menerus,True,False,False
mengunjungi kampung daun suami makan malam nya peaceful cocok makan pesan keluarga makanan nya enak lengkap jenis makanan khas sunda,False,False,True
drive tiru nya pelayanan cepat staff nya tidak resep fasilitas nya lengkap kebersihan terjaga flat tv,False,False,True
salut bu risma keberanian dedikasi nya indonesia patut dicontoh,False,False,True
toilet nya jorok lantai nya berdebu bantalbantal nya berdebu makanan minuman nya tidak enak menang pemandangan nya lihat gunung kota bandung malas ulasan makanan nya foto malas,True,False,False
masuk binggung masakan nya tinggal pilih masakan nya digoreng dipanaskan harga nya murah enak menambah sambal lalapan sepuas nya,False,False,True
makan seafood enak pilihan salah nya reds dipo letak nya tidak jauh nya enak lumayan besar bersih tidak kotor makanan nya enak pilihan nya tidak harga nya tergolong murah kantong mahasiswa,False,False,True
bandung makan pas penuh menunggu bangku kosong makanan enak grade kemari makan bakso mi yamin referensi deh makanan keluarga makan babat putih top harga relatif cukup mahal traveler bandung coba deh makan terima kasih,False,False,True
